time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-12-12T18:25:22.160Z,54.4887,-161.584,35,2.9,ml,,187,0.646,0.41,us,us7000gas9,2022-02-24T21:02:42.040Z,"79 km SE of King Cove, Alaska",earthquake,5.1,2,0.085,18,reviewed,us,us
2021-12-12T12:41:08.731Z,53.6936,-164.9123,47.17,4.5,mb,,153,0.674,0.86,us,us6000gbn0,2022-02-24T21:00:15.040Z,"74 km SE of Akutan, Alaska",earthquake,3.8,6.9,0.047,134,reviewed,us,us
2021-12-12T09:55:29.206Z,55.4154,-157.4819,7.4,4.8,ml,,,,0.54,ak,ak021fwdmtpb,2022-02-24T21:00:13.040Z,"113 km SSE of Chignik, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2021-12-12T08:30:10.610Z,52.4943,-169.3935,35,2.5,ml,,266,0.449,0.34,us,us7000gasg,2022-02-24T21:02:44.040Z,"61 km SW of Nikolski, Alaska",earthquake,3.3,2,0.148,6,reviewed,us,us
2021-12-12T05:25:23.983Z,54.72,-163.1714,84.86,3,ml,,180,0.197,0.28,us,us7000gas5,2022-02-24T21:02:41.040Z,"21 km SE of False Pass, Alaska",earthquake,6.3,5,0.085,18,reviewed,us,us
2021-12-12T00:26:58.183Z,54.1157,-162.8472,16.77,2.7,ml,,217,0.792,0.62,us,us7000gasc,2022-02-24T21:02:43.040Z,"89 km SSE of False Pass, Alaska",earthquake,3.9,9.5,0.115,10,reviewed,us,us
2021-12-11T20:03:48.706Z,54.1481,-163.4882,35,2.5,ml,,219,0.592,0.53,us,us7000gbfk,2022-02-24T21:02:46.040Z,"78 km S of False Pass, Alaska",earthquake,2.2,2,0.148,6,reviewed,us,us
2021-12-11T15:11:52.202Z,56.3987,-157.1131,89.2,2.5,ml,,,,0.74,ak,ak021futepck,2022-02-24T21:02:45.040Z,"80 km E of Chignik, Alaska",earthquake,,2.9,,,reviewed,ak,ak
2021-12-11T14:16:06.752Z,54.5032,-163.261,16,2.5,ml,,191,0.344,0.3,us,us6000gc1g,2022-02-24T21:00:38.040Z,"40 km SSE of False Pass, Alaska",earthquake,1.6,2.9,0.115,10,reviewed,us,us
2021-12-11T08:12:48.115Z,51.7698,-171.5229,39.14,4,mb,,195,1.453,0.86,us,us6000gbh0,2022-02-24T20:59:59.040Z,"189 km ESE of Atka, Alaska",earthquake,7.9,6.5,0.138,14,reviewed,us,us
2021-12-11T05:31:32.393Z,52.3156,-171.1549,17.23,3.1,ml,,201,0.922,0.66,us,us7000gbfe,2022-02-24T21:02:45.040Z,"170 km WSW of Nikolski, Alaska",earthquake,6.4,15,0.115,10,reviewed,us,us
2021-12-10T18:08:48.512Z,53.7036,-164.3733,35,3.1,ml,,208,0.78,0.5,us,us7000gafl,2022-02-24T21:02:40.040Z,"103 km ESE of Akutan, Alaska",earthquake,1.9,2,0.085,18,reviewed,us,us
2021-12-10T08:37:22.280Z,54.6514,-161.2719,29.2,2.9,ml,,179,0.604,0.55,us,us7000gafj,2022-02-24T21:02:39.040Z,"81 km SE of King Cove, Alaska",earthquake,2.9,8.7,0.097,14,reviewed,us,us
2021-12-10T06:58:01.920Z,54.3579,-160.8689,27.24,2.5,ml,,251,0.98,0.41,us,us7000gafu,2022-02-24T21:02:41.040Z,"111 km SSW of Sand Point, Alaska",earthquake,2.3,10.9,0.148,6,reviewed,us,us
2021-12-10T06:21:05.283Z,56.3456,-156.456,46.6,2.6,ml,,,,0.5,ak,ak021ft0kjok,2022-02-24T20:59:40.040Z,"120 km E of Chignik, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2021-12-09T15:50:05.759Z,54.5634,-159.795,23.63,3.4,ml,,204,0.293,0.46,us,us7000gamc,2022-02-12T23:07:57.040Z,"97 km SSE of Sand Point, Alaska",earthquake,2,10.1,0.105,12,reviewed,us,us
2021-12-09T14:14:52.122Z,54.0961,-165.3072,80.48,3.5,ml,,180,0.276,0.28,us,us7000gam7,2022-02-12T23:07:56.040Z,"30 km E of Akutan, Alaska",earthquake,9.6,9.2,0.085,18,reviewed,us,us
2021-12-09T01:17:36.650Z,52.4986,-171.0899,122.76,3.1,ml,,191,0.797,0.52,us,us7000gam8,2022-02-12T23:07:57.040Z,"158 km WSW of Nikolski, Alaska",earthquake,15.9,13.5,0.097,14,reviewed,us,us
2021-12-09T00:16:33.132Z,53.6044,-164.5827,24.04,3,ml,,227,0.869,0.31,us,us7000gam4,2022-02-12T23:07:56.040Z,"98 km SE of Akutan, Alaska",earthquake,4.2,13.7,0.091,16,reviewed,us,us
2021-12-08T23:02:48.859Z,54.4492,-166.7414,183.4,3.5,ml,,185,0.483,0.35,us,us6000gap3,2022-02-12T23:07:03.040Z,"63 km NNW of Dutch Harbor, Alaska",earthquake,16.2,11.6,0.081,20,reviewed,us,us
2021-12-08T15:59:00.202Z,54.7171,-160.6622,26.51,2.5,ml,,206,0.631,0.3,us,us7000ga22,2022-02-12T23:07:53.040Z,"69 km S of Sand Point, Alaska",earthquake,3.2,10.3,0.128,8,reviewed,us,us
2021-12-08T07:36:34.515Z,55.115,-158.7771,6.9,2.6,ml,,,,0.74,ak,ak021fpq6iof,2022-02-12T23:07:53.040Z,"91 km SSE of Perryville, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2021-12-08T07:21:03.262Z,54.3561,-161.4379,17.84,2.9,ml,,221,0.803,0.5,us,us7000ga1y,2022-02-12T23:07:52.040Z,"96 km SE of King Cove, Alaska",earthquake,5,12.1,0.105,12,reviewed,us,us
2021-12-08T05:07:53.675Z,51.4607,-168.5644,10,3.3,ml,,230,1.524,0.56,us,us6000gail,2022-02-12T23:06:50.040Z,"165 km S of Nikolski, Alaska",earthquake,4.6,2,0.091,16,reviewed,us,us
2021-12-08T02:53:09.321Z,54.5347,-163.2745,17.74,2.5,ml,,189,0.318,0.34,us,us7000ga1x,2022-02-12T23:07:52.040Z,"36 km SSE of False Pass, Alaska",earthquake,2.9,6,0.105,12,reviewed,us,us
2021-12-07T14:38:26.385Z,53.9601,-163.2301,22.49,2.6,ml,,220,0.816,0.38,us,us6000gcms,2022-02-12T23:07:49.040Z,"100 km S of False Pass, Alaska",earthquake,4.5,18.1,0.128,8,reviewed,us,us
2021-12-07T12:49:49.096Z,54.5976,-159.7404,26.05,2.9,ml,,262,0.249,0.57,us,us6000gcmr,2022-02-12T23:07:49.040Z,"95 km SSE of Sand Point, Alaska",earthquake,3.8,10.4,0.115,10,reviewed,us,us
2021-12-07T07:48:28.486Z,52.8372,-163.8929,10,2.9,ml,,262,1.689,0.44,us,us6000gcmn,2022-02-12T23:07:49.040Z,"190 km SE of Akutan, Alaska",earthquake,4.7,2,0.128,8,reviewed,us,us
2021-12-06T22:20:49.796Z,55.6849,-155.9644,28.4,4.1,ml,,,,0.6,ak,ak021fmnxxcp,2022-02-12T23:06:17.040Z,"south of Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-12-06T19:55:09.158Z,53.7754,-163.9967,35,2.8,ml,,223,0.779,0.4,us,us7000gb5y,2022-02-12T23:07:59.040Z,"123 km ESE of Akutan, Alaska",earthquake,5,2,0.105,12,reviewed,us,us
2021-12-06T17:19:20.940Z,53.7621,-164.0189,35,3.3,ml,,221,0.786,0.46,us,us7000gb5r,2022-02-12T23:07:59.040Z,"122 km ESE of Akutan, Alaska",earthquake,3.1,2,0.085,18,reviewed,us,us
2021-12-06T15:44:53.463Z,54.67,-161.6626,32.8,2.9,ml,,214,0.487,0.57,us,us7000gb5p,2022-02-12T23:07:59.040Z,"60 km SE of King Cove, Alaska",earthquake,2.9,10.9,0.115,10,reviewed,us,us
2021-12-06T13:16:03.343Z,54.5485,-160.9662,11.02,3.5,ml,,190,0.795,0.68,us,us7000gb5m,2022-02-12T23:07:58.040Z,"92 km SSW of Sand Point, Alaska",earthquake,3.1,8.4,0.069,28,reviewed,us,us
2021-12-06T10:32:29.128Z,54.0378,-162.8703,35,2.5,ml,,248,0.846,0.35,us,us7000gb5l,2022-02-12T23:07:58.040Z,"97 km SSE of False Pass, Alaska",earthquake,3.5,2,0.148,6,reviewed,us,us
2021-12-06T08:15:47.566Z,55.0352,-157.713,46.3,3.7,ml,,,,0.57,ak,ak021fmfks5g,2022-02-12T23:06:12.040Z,"133 km SE of Perryville, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-12-06T07:37:20.974Z,54.2129,-159.8746,18.13,2.8,ml,,258,0.641,0.66,us,us7000gb5k,2022-02-12T23:07:58.040Z,"131 km SSE of Sand Point, Alaska",earthquake,6.4,14.8,0.097,14,reviewed,us,us
2021-12-06T01:29:46.933Z,54.1177,-162.227,12.78,3,ml,,222,0.857,0.62,us,us7000gb57,2022-02-12T23:07:57.040Z,"105 km S of King Cove, Alaska",earthquake,4.5,8.8,0.091,16,reviewed,us,us
2021-12-05T01:01:21.557Z,51.9366,-167.0658,10,5.2,mb,,66,1.508,0.97,us,us6000g960,2023-11-20T04:32:04.360Z,"165 km SE of Nikolski, Alaska",earthquake,5.3,1.5,0.027,466,reviewed,us,us
2021-12-04T17:40:40.235Z,53.1713,-164.567,15.27,2.5,ml,,257,1.203,0.32,us,us6000g92i,2022-02-12T23:05:54.040Z,"133 km SE of Akutan, Alaska",earthquake,5.1,18.6,0.105,12,reviewed,us,us
2021-12-04T12:14:27.135Z,54.3842,-159.8916,17.17,2.6,ml,,258,0.481,0.46,us,us7000gac3,2022-02-12T23:07:56.040Z,"112 km SSE of Sand Point, Alaska",earthquake,2,7.4,0.091,16,reviewed,us,us
2021-12-04T12:03:13.938Z,54.4182,-159.6573,31.38,2.9,ml,,208,0.415,0.41,us,us7000gac2,2022-02-12T23:07:56.040Z,"115 km SSE of Sand Point, Alaska",earthquake,6.6,10.6,0.085,18,reviewed,us,us
2021-12-04T12:02:47.465Z,54.2806,-159.838,15.49,3,ml,,231,0.57,0.24,us,us7000gac1,2022-02-12T23:07:55.040Z,"124 km SSE of Sand Point, Alaska",earthquake,4.2,3.6,0.105,12,reviewed,us,us
2021-12-04T11:48:14.889Z,54.3209,-159.7247,21.91,2.5,ml,,266,0.517,0.42,us,us7000gac0,2022-02-12T23:07:55.040Z,"123 km SSE of Sand Point, Alaska",earthquake,7.1,9.9,0.097,14,reviewed,us,us
2021-12-04T09:46:31.611Z,53.6646,-162.7467,10,2.9,ml,,205,1.204,0.57,us,us7000gabw,2022-02-12T23:07:54.040Z,"139 km SSE of False Pass, Alaska",earthquake,3.9,2,0.077,22,reviewed,us,us
2021-12-04T08:46:16.711Z,53.5311,-165.4339,29.12,2.7,ml,,200,0.627,0.43,us,us7000gabu,2022-02-12T23:07:54.040Z,"70 km SSE of Akutan, Alaska",earthquake,3.2,15.1,0.085,18,reviewed,us,us
2021-12-04T07:36:54.486Z,53.674,-162.8276,24.92,3.1,ml,,217,1.174,0.55,us,us7000gabt,2022-02-12T23:07:54.040Z,"136 km SSE of False Pass, Alaska",earthquake,3.4,11.5,0.074,24,reviewed,us,us
2021-12-04T04:09:31.416Z,55.3553,-159.4004,10.7,2.9,ml,,,,0.56,ak,ak021fj2316e,2022-02-12T23:07:53.040Z,"61 km S of Ivanof Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2021-12-04T04:02:27.017Z,54.4525,-163.244,10,2.5,ml,,217,0.385,0.53,us,us7000gabz,2022-02-12T23:07:55.040Z,"45 km SSE of False Pass, Alaska",earthquake,2.2,2,0.128,8,reviewed,us,us
2021-12-04T01:10:14.165Z,53.6529,-162.7843,35,2.8,ml,,257,1.204,0.25,us,us7000gaby,2022-02-12T23:07:55.040Z,"139 km SSE of False Pass, Alaska",earthquake,5.7,2,0.128,8,reviewed,us,us
2021-12-04T00:37:56.558Z,53.7011,-162.7507,21.62,3.3,ml,,217,1.171,0.46,us,us7000gabm,2022-02-12T23:07:53.040Z,"135 km SSE of False Pass, Alaska",earthquake,6,15.2,0.074,24,reviewed,us,us
2021-12-03T13:35:28.856Z,54.4253,-161.5746,24.87,2.7,ml,,191,0.699,0.69,us,us7000g9eq,2022-02-12T23:07:51.040Z,"85 km SE of King Cove, Alaska",earthquake,5,12.2,0.085,18,reviewed,us,us
2021-12-03T11:09:15.169Z,54.1874,-159.4525,25.46,2.8,ml,,233,0.649,0.69,us,us7000g9ex,2022-02-12T23:07:51.040Z,"144 km SSE of Sand Point, Alaska",earthquake,2.9,13.5,0.085,18,reviewed,us,us
2021-12-03T08:36:47.992Z,54.4536,-159.813,17.04,2.7,ml,,241,0.399,0.26,us,us7000g9ew,2022-02-12T23:07:51.040Z,"107 km SSE of Sand Point, Alaska",earthquake,4.4,6.8,0.097,14,reviewed,us,us
2021-12-03T08:35:20.566Z,54.4101,-159.9218,6.98,2.9,ml,,240,0.464,0.54,us,us7000g9em,2022-02-12T23:07:50.040Z,"109 km SSE of Sand Point, Alaska",earthquake,2.7,8.6,0.081,20,reviewed,us,us
2021-12-02T23:05:23.467Z,52.8654,-167.2731,35,2.7,ml,,228,0.668,0.4,us,us7000g9dk,2022-02-05T23:04:40.040Z,"107 km E of Nikolski, Alaska",earthquake,3.4,2,0.105,12,reviewed,us,us
2021-12-02T13:41:11.360Z,54.4836,-159.8694,10,3.1,ml,,238,0.384,0.51,us,us7000g9d4,2022-02-05T23:04:39.040Z,"103 km SSE of Sand Point, Alaska",earthquake,3.8,2,0.091,16,reviewed,us,us
2021-12-02T10:49:55.162Z,54.5951,-160.365,10,3,ml,,213,0.508,0.44,us,us7000g9d2,2022-02-05T23:04:39.040Z,"82 km S of Sand Point, Alaska",earthquake,2.2,1.9,0.105,12,reviewed,us,us
2021-12-02T02:17:30.864Z,54.6453,-163.3944,22.57,3.6,mb,,146,0.201,0.77,us,us6000g8ca,2022-02-05T23:03:46.040Z,"23 km S of False Pass, Alaska",earthquake,3.3,7.5,0.189,7,reviewed,us,us
2021-12-02T02:00:17.404Z,54.6164,-159.8422,21.11,2.8,ml,,244,0.26,0.31,us,us7000g9db,2022-02-05T23:04:39.040Z,"90 km SSE of Sand Point, Alaska",earthquake,8.2,15.4,0.115,10,reviewed,us,us
2021-12-02T01:40:27.161Z,55.3276,-159.77,59.85,3,ml,,139,0.404,0.25,us,us7000g9cw,2022-02-05T23:04:38.040Z,"46 km E of Sand Point, Alaska",earthquake,4,10.6,0.105,12,reviewed,us,us
2021-12-02T01:17:16.378Z,54.5043,-159.7409,21.29,3,ml,,250,0.339,0.34,us,us7000g9da,2022-02-05T23:04:39.040Z,"104 km SSE of Sand Point, Alaska",earthquake,2.5,11.4,0.097,14,reviewed,us,us
2021-12-01T23:55:08.162Z,55.0036,-157.584,12.3,3.8,ml,,,,0.58,ak,ak021fef219j,2022-02-05T23:03:45.040Z,"141 km SE of Perryville, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-12-01T20:56:32.318Z,55.5676,-160.2825,85.86,3.2,ml,,92,0.245,0.37,us,us7000g9e4,2022-02-05T23:04:41.040Z,"29 km NNE of Sand Point, Alaska",earthquake,4.1,8.6,0.074,24,reviewed,us,us
2021-12-01T16:36:24.088Z,54.6127,-159.7361,27.09,3.1,ml,,248,0.234,0.69,us,us7000g9e1,2022-02-05T23:04:40.040Z,"94 km SSE of Sand Point, Alaska",earthquake,2.1,10.2,0.077,22,reviewed,us,us
2021-12-01T05:21:36.430Z,55.4241,-158.2912,17.9,2.7,ml,,,,0.48,ak,ak021fe450az,2022-02-05T23:04:41.040Z,"76 km SE of Perryville, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2021-12-01T03:25:16.410Z,56.3093,-156.5823,60.6,3.1,ml,,,,0.7,ak,ak021fe2yyce,2022-02-05T23:03:37.040Z,"112 km E of Chignik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-11-30T23:22:47.090Z,56.3623,-156.5014,72.1,2.5,ml,,,,0.46,ak,ak021fcrbp8i,2022-02-05T23:04:38.040Z,"117 km E of Chignik, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-11-30T12:34:07.781Z,55.2491,-164.8097,177.06,3.1,ml,,205,0.471,0.48,us,us7000g8sx,2022-02-05T23:04:38.040Z,"99 km WNW of False Pass, Alaska",earthquake,10.8,12.6,0.148,6,reviewed,us,us
2021-11-30T10:42:31.781Z,54.5267,-159.6588,19.2,2.8,ml,,228,0.307,0.4,us,us7000g8t2,2022-02-05T23:04:38.040Z,"105 km SSE of Sand Point, Alaska",earthquake,1.8,4.2,0.105,12,reviewed,us,us
2021-11-29T22:10:56.234Z,55.4545,-158.4305,25.7,2.9,ml,,,,0.51,ak,ak021fb34d93,2022-02-05T23:04:37.040Z,"67 km SE of Perryville, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-11-29T06:42:19.853Z,57.8358,-154.7179,72.2,2.5,ml,,,,0.49,ak,ak021fats7o6,2022-02-05T23:04:31.040Z,"33 km NNW of Karluk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-11-28T20:25:03.200Z,54.8573,-159.8377,28.02,2.5,ml,,185,0.146,0.68,us,us7000g7vb,2022-02-05T23:04:36.040Z,"68 km SE of Sand Point, Alaska",earthquake,5.8,6.4,0.128,10,reviewed,us,us
2021-11-28T08:37:12.013Z,54.9032,-161.6597,91.99,2.6,ml,,159,0.272,0.24,us,us7000g7v0,2022-02-05T23:04:35.040Z,"45 km ESE of King Cove, Alaska",earthquake,5.4,4.2,0.091,16,reviewed,us,us
2021-11-28T07:51:51.505Z,54.502,-156.7498,32.8,2.7,ml,,,,0.87,ak,ak021f96waoe,2022-02-05T23:04:35.040Z,"218 km SE of Perryville, Alaska",earthquake,,8.4,,,reviewed,ak,ak
2021-11-28T07:47:51.370Z,53.0824,-166.4664,61.4,2.9,ml,,199,0.747,0.27,us,us7000g7uz,2022-02-05T23:04:35.040Z,"88 km S of Unalaska, Alaska",earthquake,7.9,21.6,0.081,20,reviewed,us,us
2021-11-27T19:48:58.581Z,53.3018,-161.5849,3.35,3.1,ml,,224,1.728,0.42,us,us7000g8gm,2022-02-05T23:04:36.040Z,"201 km SSE of King Cove, Alaska",earthquake,7.7,17.3,0.081,20,reviewed,us,us
2021-11-27T08:04:23.226Z,54.6413,-161.7242,14.44,2.6,ml,,185,0.479,0.46,us,us7000g8gh,2022-02-05T23:04:36.040Z,"Alaska Peninsula",earthquake,1.7,4,0.105,12,reviewed,us,us
2021-11-27T04:25:16.019Z,53.9042,-165.4426,106.3,3.1,ml,,,,0.26,us,us7000fxef,2022-02-05T23:04:17.040Z,"33 km SE of Akutan, Alaska",earthquake,8.3,8.2,0.074,24,reviewed,ak,us
2021-11-27T01:56:42.457Z,54.418,-161.3813,21.62,2.8,ml,,205,0.779,0.4,us,us7000g8gf,2022-02-05T23:04:36.040Z,"93 km SE of King Cove, Alaska",earthquake,4.9,8.2,0.105,12,reviewed,us,us
2021-11-26T05:07:04.136Z,54.7109,-156.9077,25,3,ml,,,,0.71,ak,ak021f5ud7bh,2022-02-05T23:04:10.040Z,"195 km SE of Perryville, Alaska",earthquake,,4.8,,,reviewed,ak,ak
2021-11-26T04:14:39.188Z,50.848,-169.7654,10,2.9,ml,,248,1.98,0.6,us,us6000gfx5,2022-02-05T23:04:10.040Z,"240 km SSW of Nikolski, Alaska",earthquake,11.1,2,0.105,12,reviewed,us,us
2021-11-26T02:58:17.212Z,53.4552,-160.4385,10,2.6,ml,,258,1.466,0.73,us,us6000gfx4,2022-02-05T23:04:09.040Z,"209 km S of Sand Point, Alaska",earthquake,4.9,2,0.105,12,reviewed,us,us
2021-11-26T02:25:36.676Z,54.4901,-159.9349,10,2.9,ml,,242,0.396,0.88,us,us6000gfx0,2022-02-05T23:04:09.040Z,"100 km SSE of Sand Point, Alaska",earthquake,3.6,2,0.115,10,reviewed,us,us
2021-11-25T12:20:10.104Z,52.779,-168.1461,35.42,2.5,ml,,229,0.471,0.76,us,us7000g7s6,2022-01-29T22:56:09.040Z,"51 km ESE of Nikolski, Alaska",earthquake,5,27.4,0.128,8,reviewed,us,us
2021-11-25T11:52:11.619Z,54.3282,-164.4817,11.24,2.6,ml,,182,0.156,0.29,us,us7000fx9u,2022-01-29T22:56:05.040Z,"87 km ENE of Akutan, Alaska",earthquake,1.1,5.2,0.105,12,reviewed,us,us
2021-11-25T09:41:00.538Z,55.0361,-159.4227,11.29,2.6,ml,,184,0.227,0.39,us,us7000g7sh,2022-01-29T22:56:10.040Z,"76 km ESE of Sand Point, Alaska",earthquake,2.8,8.2,0.128,8,reviewed,us,us
2021-11-25T08:43:43.507Z,54.4877,-159.7466,21.9,3,ml,,219,0.356,0.65,us,us7000g7s5,2022-01-29T22:56:09.040Z,"106 km SSE of Sand Point, Alaska",earthquake,3,11,0.085,18,reviewed,us,us
2021-11-25T05:51:21.401Z,54.9536,-157.6575,11.8,2.6,ml,,,,0.45,ak,ak021f473bnw,2022-01-29T22:56:10.040Z,"142 km SE of Perryville, Alaska",earthquake,,3,,,reviewed,ak,ak
2021-11-24T18:39:23.176Z,54.4149,-165.962,109.87,2.6,ml,,184,0.218,0.26,us,us7000fwv1,2022-01-29T22:55:49.040Z,"33 km NNW of Akutan, Alaska",earthquake,9.7,8.1,0.109,14,reviewed,us,us
2021-11-24T12:56:44.762Z,55.0565,-159.3586,11,2.9,ml,,142,0.262,0.36,us,us7000g9f0,2022-01-29T22:56:10.040Z,"79 km ESE of Sand Point, Alaska",earthquake,2.3,7.6,0.105,12,reviewed,us,us
2021-11-24T03:46:04.104Z,55.0547,-159.3018,8.92,3.1,ml,,219,0.279,0.62,us,us7000g9ey,2022-01-29T22:56:10.040Z,"82 km ESE of Sand Point, Alaska",earthquake,2.5,5.1,0.148,6,reviewed,us,us
2021-11-24T01:01:38.768Z,54.4596,-159.6595,25.67,2.7,ml,,283,0.374,0.51,us,us7000g9f3,2022-01-29T22:56:11.040Z,"111 km SSE of Sand Point, Alaska",earthquake,3.8,10.9,0.128,8,reviewed,us,us
2021-11-23T19:31:39.828Z,54.5551,-159.734,26.47,3.1,ml,,203,0.289,0.62,us,us6000gfs8,2022-01-29T22:54:55.040Z,"99 km SSE of Sand Point, Alaska",earthquake,3.8,10.1,0.069,28,reviewed,us,us
2021-11-23T18:53:15.312Z,52.2244,-168.1086,23.91,3.9,mb,,180,0.876,0.81,us,us7000fwik,2022-01-29T22:55:34.040Z,"94 km SSE of Nikolski, Alaska",earthquake,4.5,3.5,0.088,38,reviewed,us,us
2021-11-23T14:17:20.525Z,56.3007,-156.8014,44.2,2.7,ml,,,,0.48,ak,ak021f1168o0,2022-01-29T22:55:31.040Z,"99 km E of Chignik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-11-23T11:23:19.135Z,54.6743,-156.9262,25,3.3,ml,,,,0.66,ak,ak021f0zf82z,2022-01-29T22:56:05.040Z,"197 km SE of Perryville, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2021-11-23T11:14:09.060Z,54.7382,-156.8982,33,3.3,ml,,,,0.83,ak,ak021f0zd9v1,2022-01-29T22:56:08.040Z,"193 km SE of Perryville, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2021-11-23T10:42:19.995Z,53.2391,-167.2141,35,2.9,ml,,203,0.452,0.68,us,us6000gfs7,2022-01-29T22:54:55.040Z,"83 km SSW of Unalaska, Alaska",earthquake,4,2,0.105,12,reviewed,us,us
2021-11-23T05:20:19.973Z,56.1944,-156.5179,64.9,3,ml,,,,0.63,ak,ak021f0vtzbu,2022-01-29T22:55:27.040Z,"117 km E of Chignik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-11-23T01:14:12.924Z,53.32,-161.7532,7.73,2.8,ml,,259,1.688,0.44,us,us6000gfsb,2022-01-29T22:54:55.040Z,"197 km S of King Cove, Alaska",earthquake,4.8,18.8,0.097,14,reviewed,us,us
2021-11-22T21:25:49.506Z,54.4146,-159.7831,32.1,2.6,ml,,244,0.432,0.62,us,us6000gfpc,2022-01-29T22:54:55.040Z,"112 km SSE of Sand Point, Alaska",earthquake,6.4,12.7,0.105,12,reviewed,us,us
2021-11-22T08:57:33.730Z,53.7397,-165.5576,101.04,3.4,ml,,180,0.405,0.22,us,us7000fw5s,2022-01-29T22:55:21.040Z,"46 km SSE of Akutan, Alaska",earthquake,11.6,17.8,0.077,22,reviewed,us,us
2021-11-22T07:45:43.208Z,54.4797,-161.0426,27.01,2.7,ml,,194,0.822,0.55,us,us6000gfp5,2022-01-29T22:54:54.040Z,"Alaska Peninsula",earthquake,4.6,5.5,0.085,18,reviewed,us,us
2021-11-22T07:05:41.783Z,52.9039,-168.4449,65.98,3.8,mb,,141,0.257,0.71,us,us7000fw4p,2022-01-29T22:55:20.040Z,"28 km E of Nikolski, Alaska",earthquake,5.6,3.9,0.078,42,reviewed,us,us
2021-11-22T04:29:25.149Z,56.206,-156.4974,55.2,2.9,ml,,,,0.55,ak,ak021ez7r50u,2022-01-29T22:55:19.040Z,"118 km E of Chignik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-11-21T18:34:10.835Z,54.9728,-157.4895,15.5,2.9,ml,,,,0.39,ak,ak021exskwkb,2022-01-29T22:54:54.040Z,"147 km SE of Perryville, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2021-11-21T17:57:00.941Z,54.9991,-157.3577,13.7,2.7,ml,,,,0.58,ak,ak021exs4dny,2022-01-29T22:54:54.040Z,"151 km SE of Perryville, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2021-11-21T16:20:45.480Z,54.8427,-159.5533,25.56,3.1,ml,,176,0.024,0.32,us,us6000ge86,2022-01-29T22:54:53.040Z,"81 km SE of Sand Point, Alaska",earthquake,3.9,2.2,0.066,30,reviewed,us,us
2021-11-21T10:48:06.730Z,55.0387,-159.4532,10.44,2.8,ml,,159,0.222,0.38,us,us6000ge84,2022-01-29T22:54:53.040Z,"74 km ESE of Sand Point, Alaska",earthquake,2.5,8.4,0.085,18,reviewed,us,us
2021-11-21T06:33:55.116Z,55.2302,-156.8987,22,2.5,ml,,,,0.56,ak,ak021exlfl07,2022-01-29T22:54:54.040Z,"151 km SE of Chignik, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2021-11-21T02:27:46.423Z,53.7918,-165.945,76.27,2.7,ml,,187,0.301,0.21,us,us6000ge82,2022-01-29T22:54:53.040Z,"39 km SSW of Akutan, Alaska",earthquake,8.7,10.3,0.105,12,reviewed,us,us
2021-11-20T14:48:26.946Z,54.063,-163.5217,35,2.6,ml,,219,0.672,0.43,us,us6000ge1d,2022-01-29T22:54:52.040Z,"Unimak Island region, Alaska",earthquake,5.1,2,0.148,6,reviewed,us,us
2021-11-20T11:16:10.044Z,53.2899,-164.6266,35,2.7,ml,,214,1.086,0.42,us,us6000ge18,2022-01-29T22:54:52.040Z,"120 km SE of Akutan, Alaska",earthquake,5,2,0.091,16,reviewed,us,us
2021-11-20T09:30:32.677Z,52.8182,-168.2556,52.83,3.1,ml,,221,0.394,0.41,us,us6000ge17,2022-01-29T22:54:52.040Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,5.7,14.6,0.105,12,reviewed,us,us
2021-11-20T06:28:27.591Z,54.8063,-160.9979,24.14,2.8,ml,,225,0.605,0.36,us,us6000ge1b,2022-01-29T22:54:52.040Z,"67 km SSW of Sand Point, Alaska",earthquake,4.6,8.1,0.115,10,reviewed,us,us
2021-11-20T05:28:21.138Z,53.5152,-164.9825,24.28,2.9,ml,,205,0.777,0.2,us,us6000ge16,2022-01-29T22:54:52.040Z,"86 km SE of Akutan, Alaska",earthquake,5.9,16.7,0.091,16,reviewed,us,us
